timestamp,n_seen,event_type,district
2016-02-24 23:00:00,6478,drift,Queens
2016-02-24 23:00:00,4798,drift,Brooklyn
2016-02-25 07:00:00,51898,drift,Global
2016-02-25 09:00:00,51962,warning,Global
2016-02-25 09:00:00,364498,drift,Manhattan
2016-02-25 09:00:00,364594,warning,Manhattan
2016-02-25 10:00:00,6542,warning,Queens
2016-02-25 15:00:00,6568,drift,Queens
2016-02-25 17:00:00,52298,drift,Global
2016-02-25 17:00:00,367498,drift,Manhattan
2016-02-25 18:00:00,367690,warning,Manhattan
2016-02-25 18:00:00,52362,warning,Global
2016-02-25 23:00:00,52698,drift,Global
2016-02-25 23:00:00,52762,warning,Global
2016-02-26 00:00:00,370498,drift,Manhattan
2016-02-26 01:00:00,370658,warning,Manhattan
2016-02-26 09:00:00,53098,drift,Global
2016-02-26 12:00:00,53226,warning,Global
2016-02-26 13:00:00,373498,drift,Manhattan
2016-02-26 13:00:00,373690,warning,Manhattan
2016-02-26 18:00:00,53498,drift,Global
2016-02-26 20:00:00,376498,drift,Manhattan
2016-02-26 20:00:00,6696,warning,Queens
2016-02-26 20:00:00,376626,warning,Manhattan
2016-02-26 21:00:00,53626,warning,Global
2016-02-27 00:00:00,53898,drift,Global
2016-02-27 00:00:00,53962,warning,Global
2016-02-27 02:00:00,5022,warning,Brooklyn
2016-02-27 08:00:00,379498,drift,Manhattan
2016-02-27 08:00:00,379594,warning,Manhattan
2016-02-27 09:00:00,54298,drift,Global
2016-02-27 12:00:00,5058,drift,Brooklyn
2016-02-27 13:00:00,54426,warning,Global
2016-02-27 16:00:00,382498,drift,Manhattan
2016-02-27 16:00:00,382626,warning,Manhattan
2016-02-27 20:00:00,5098,drift,Brooklyn
2016-02-27 20:00:00,54698,drift,Global
2016-02-27 22:00:00,54794,warning,Global
2016-02-27 23:00:00,385498,drift,Manhattan
2016-02-27 23:00:00,385530,warning,Manhattan
2016-02-28 00:00:00,5162,warning,Brooklyn
2016-02-28 02:00:00,5198,drift,Brooklyn
2016-02-28 02:00:00,55098,drift,Global
2016-02-28 04:00:00,55162,warning,Global
2016-02-28 09:00:00,6898,drift,Queens
2016-02-28 11:00:00,388498,drift,Manhattan
2016-02-28 12:00:00,388658,warning,Manhattan
2016-02-28 13:00:00,55498,drift,Global
2016-02-28 14:00:00,55562,warning,Global
2016-02-28 20:00:00,391498,drift,Manhattan
2016-02-28 20:00:00,55898,drift,Global
2016-02-28 20:00:00,391626,warning,Manhattan
2016-02-28 23:00:00,56058,warning,Global
2016-02-29 02:00:00,6994,warning,Queens
2016-02-29 06:00:00,56298,drift,Global
2016-02-29 08:00:00,56362,warning,Global
2016-02-29 11:00:00,7048,drift,Queens
2016-02-29 11:00:00,394498,drift,Manhattan
2016-02-29 12:00:00,394626,warning,Manhattan
2016-02-29 16:00:00,56698,drift,Global
2016-02-29 18:00:00,56762,warning,Global
2016-02-29 20:00:00,397498,drift,Manhattan
2016-02-29 21:00:00,397658,warning,Manhattan
2016-03-01 00:00:00,57098,drift,Global
2016-03-01 06:00:00,57194,warning,Global
2016-03-01 07:00:00,7176,warning,Queens
2016-03-01 11:00:00,400498,drift,Manhattan
2016-03-01 11:00:00,400722,warning,Manhattan
2016-03-01 15:00:00,57498,drift,Global
2016-03-01 17:00:00,57562,warning,Global
2016-03-01 18:00:00,7228,drift,Queens
2016-03-01 19:00:00,403498,drift,Manhattan
2016-03-01 19:00:00,403658,warning,Manhattan
2016-03-01 19:00:00,5422,warning,Brooklyn
2016-03-01 21:00:00,5438,drift,Brooklyn
2016-03-01 22:00:00,57898,drift,Global
2016-03-02 03:00:00,58090,warning,Global
2016-03-02 08:00:00,406498,drift,Manhattan
2016-03-02 09:00:00,406594,warning,Manhattan
2016-03-02 11:00:00,58298,drift,Global
2016-03-02 14:00:00,58394,warning,Global
2016-03-02 17:00:00,409498,drift,Manhattan
2016-03-02 17:00:00,409690,warning,Manhattan
2016-03-02 20:00:00,58698,drift,Global
2016-03-02 21:00:00,58762,warning,Global
2016-03-02 23:00:00,412498,drift,Manhattan
2016-03-03 00:00:00,412626,warning,Manhattan
2016-03-03 02:00:00,5566,warning,Brooklyn
2016-03-03 06:00:00,59098,drift,Global
2016-03-03 06:00:00,5578,drift,Brooklyn
2016-03-03 07:00:00,7388,warning,Queens
2016-03-03 09:00:00,59194,warning,Global
2016-03-03 12:00:00,415498,drift,Manhattan
2016-03-03 12:00:00,415594,warning,Manhattan
2016-03-03 16:00:00,59498,drift,Global
2016-03-03 18:00:00,59562,warning,Global
2016-03-03 19:00:00,418498,drift,Manhattan
2016-03-03 20:00:00,418658,warning,Manhattan
2016-03-03 21:00:00,5610,warning,Brooklyn
2016-03-03 22:00:00,5618,drift,Brooklyn
2016-03-03 22:00:00,59898,drift,Global
2016-03-03 23:00:00,59962,warning,Global
2016-03-04 08:00:00,60298,drift,Global
2016-03-04 08:00:00,421498,drift,Manhattan
2016-03-04 08:00:00,421562,warning,Manhattan
2016-03-04 08:00:00,7498,drift,Queens
2016-03-04 09:00:00,60330,warning,Global
2016-03-04 16:00:00,424498,drift,Manhattan
2016-03-04 16:00:00,424754,warning,Manhattan
2016-03-04 17:00:00,60698,drift,Global
2016-03-04 19:00:00,60762,warning,Global
2016-03-04 20:00:00,5698,drift,Brooklyn
2016-03-04 22:00:00,427498,drift,Manhattan
2016-03-04 22:00:00,427690,warning,Manhattan
2016-03-04 23:00:00,61098,drift,Global
2016-03-05 00:00:00,61162,warning,Global
2016-03-05 00:00:00,7594,warning,Queens
2016-03-05 05:00:00,7618,drift,Queens
2016-03-05 08:00:00,61498,drift,Global
2016-03-05 11:00:00,430498,drift,Manhattan
2016-03-05 11:00:00,430594,warning,Manhattan
2016-03-05 14:00:00,61658,warning,Global
2016-03-05 16:00:00,5826,warning,Brooklyn
2016-03-05 17:00:00,433498,drift,Manhattan
2016-03-05 17:00:00,433530,warning,Manhattan
2016-03-05 20:00:00,61898,drift,Global
2016-03-05 21:00:00,5858,drift,Brooklyn
2016-03-05 21:00:00,61962,warning,Global
2016-03-06 00:00:00,436498,drift,Manhattan
2016-03-06 00:00:00,436594,warning,Manhattan
2016-03-06 02:00:00,62298,drift,Global
2016-03-06 03:00:00,62394,warning,Global
2016-03-06 07:00:00,7778,warning,Queens
2016-03-06 12:00:00,439498,drift,Manhattan
2016-03-06 12:00:00,62698,drift,Global
2016-03-06 12:00:00,439594,warning,Manhattan
2016-03-06 14:00:00,62794,warning,Global
2016-03-06 19:00:00,5978,drift,Brooklyn
2016-03-06 20:00:00,63098,drift,Global
2016-03-06 20:00:00,442498,drift,Manhattan
2016-03-06 21:00:00,442562,warning,Manhattan
2016-03-06 22:00:00,63194,warning,Global
2016-03-07 01:00:00,6010,warning,Brooklyn
2016-03-07 02:00:00,7888,drift,Queens
2016-03-07 08:00:00,6018,drift,Brooklyn
2016-03-07 08:00:00,63498,drift,Global
2016-03-07 09:00:00,63530,warning,Global
2016-03-07 12:00:00,445498,drift,Manhattan
2016-03-07 12:00:00,445594,warning,Manhattan
2016-03-07 19:00:00,63898,drift,Global
2016-03-07 20:00:00,448498,drift,Manhattan
2016-03-07 20:00:00,448530,warning,Manhattan
2016-03-07 20:00:00,63994,warning,Global
2016-03-07 22:00:00,7978,drift,Queens
2016-03-08 02:00:00,6078,drift,Brooklyn
2016-03-08 05:00:00,64298,drift,Global
2016-03-08 06:00:00,64330,warning,Global
2016-03-08 11:00:00,451498,drift,Manhattan
2016-03-08 11:00:00,451690,warning,Manhattan
2016-03-08 16:00:00,64698,drift,Global
2016-03-08 18:00:00,8074,warning,Queens
2016-03-08 19:00:00,64826,warning,Global
2016-03-08 19:00:00,454498,drift,Manhattan
2016-03-08 19:00:00,454594,warning,Manhattan
2016-03-08 22:00:00,8098,drift,Queens
2016-03-08 23:00:00,65098,drift,Global
2016-03-08 23:00:00,65162,warning,Global
2016-03-09 08:00:00,457498,drift,Manhattan
2016-03-09 09:00:00,457594,warning,Manhattan
2016-03-09 10:00:00,65498,drift,Global
2016-03-09 12:00:00,65562,warning,Global
2016-03-09 17:00:00,460498,drift,Manhattan
2016-03-09 18:00:00,460594,warning,Manhattan
2016-03-09 19:00:00,65898,drift,Global
2016-03-09 20:00:00,8194,warning,Queens
2016-03-09 20:00:00,65962,warning,Global
2016-03-10 00:00:00,66298,drift,Global
2016-03-10 02:00:00,66362,warning,Global
2016-03-10 06:00:00,463498,drift,Manhattan
2016-03-10 06:00:00,463594,warning,Manhattan
2016-03-10 08:00:00,8248,drift,Queens
2016-03-10 13:00:00,66698,drift,Global
2016-03-10 14:00:00,66730,warning,Global
2016-03-10 14:00:00,466498,drift,Manhattan
2016-03-10 14:00:00,466594,warning,Manhattan
2016-03-10 21:00:00,67098,drift,Global
2016-03-10 22:00:00,469498,drift,Manhattan
2016-03-10 22:00:00,469594,warning,Manhattan
2016-03-10 22:00:00,67226,warning,Global
2016-03-10 22:00:00,8312,warning,Queens
2016-03-11 02:00:00,67498,drift,Global
2016-03-11 05:00:00,67562,warning,Global
2016-03-11 10:00:00,472498,drift,Manhattan
2016-03-11 11:00:00,472626,warning,Manhattan
2016-03-11 14:00:00,67898,drift,Global
2016-03-11 15:00:00,67962,warning,Global
2016-03-11 17:00:00,8398,drift,Queens
2016-03-11 18:00:00,475498,drift,Manhattan
2016-03-11 19:00:00,475594,warning,Manhattan
2016-03-11 19:00:00,6334,warning,Brooklyn
2016-03-11 22:00:00,68298,drift,Global
2016-03-11 22:00:00,6358,drift,Brooklyn
2016-03-11 23:00:00,68362,warning,Global
2016-03-12 01:00:00,478498,drift,Manhattan
2016-03-12 02:00:00,478722,warning,Manhattan
2016-03-12 03:00:00,68698,drift,Global
2016-03-12 04:00:00,8462,warning,Queens
2016-03-12 05:00:00,68794,warning,Global
2016-03-12 09:00:00,8488,drift,Queens
2016-03-12 14:00:00,481498,drift,Manhattan
2016-03-12 14:00:00,481562,warning,Manhattan
2016-03-12 14:00:00,69098,drift,Global
2016-03-12 16:00:00,69194,warning,Global
2016-03-12 20:00:00,6478,drift,Brooklyn
2016-03-12 21:00:00,484498,drift,Manhattan
2016-03-12 21:00:00,484530,warning,Manhattan
2016-03-12 23:00:00,69498,drift,Global
2016-03-13 00:00:00,6510,warning,Brooklyn
2016-03-13 00:00:00,69594,warning,Global
2016-03-13 00:00:00,6518,drift,Brooklyn
2016-03-13 03:00:00,8584,warning,Queens
2016-03-13 05:00:00,69898,drift,Global
2016-03-13 07:00:00,8608,drift,Queens
2016-03-13 08:00:00,69994,warning,Global
2016-03-13 09:00:00,487498,drift,Manhattan
2016-03-13 09:00:00,487562,warning,Manhattan
2016-03-13 14:00:00,6614,warning,Brooklyn
2016-03-13 15:00:00,70298,drift,Global
2016-03-13 16:00:00,70362,warning,Global
2016-03-13 18:00:00,490498,drift,Manhattan
2016-03-13 18:00:00,490562,warning,Manhattan
2016-03-13 22:00:00,70698,drift,Global
2016-03-14 00:00:00,8704,warning,Queens
2016-03-14 00:00:00,70794,warning,Global
2016-03-14 07:00:00,6678,drift,Brooklyn
2016-03-14 09:00:00,493498,drift,Manhattan
2016-03-14 10:00:00,493658,warning,Manhattan
2016-03-14 10:00:00,71098,drift,Global
2016-03-14 13:00:00,71194,warning,Global
2016-03-14 17:00:00,496498,drift,Manhattan
2016-03-14 18:00:00,496562,warning,Manhattan
2016-03-14 19:00:00,71498,drift,Global
2016-03-14 21:00:00,71562,warning,Global
2016-03-15 05:00:00,71898,drift,Global
2016-03-15 07:00:00,499498,drift,Manhattan
2016-03-15 07:00:00,499530,warning,Manhattan
2016-03-15 07:00:00,71962,warning,Global
2016-03-15 08:00:00,8848,drift,Queens
2016-03-15 08:00:00,6774,warning,Brooklyn
2016-03-15 15:00:00,502498,drift,Manhattan
2016-03-15 16:00:00,502658,warning,Manhattan
2016-03-15 16:00:00,72298,drift,Global
2016-03-15 18:00:00,72362,warning,Global
2016-03-15 23:00:00,505498,drift,Manhattan
2016-03-15 23:00:00,72698,drift,Global
2016-03-15 23:00:00,505658,warning,Manhattan
2016-03-16 00:00:00,72762,warning,Global
2016-03-16 12:00:00,73098,drift,Global
2016-03-16 12:00:00,508498,drift,Manhattan
2016-03-16 13:00:00,508658,warning,Manhattan
2016-03-16 13:00:00,73162,warning,Global
2016-03-16 20:00:00,511498,drift,Manhattan
2016-03-16 20:00:00,9040,warning,Queens
2016-03-16 20:00:00,511594,warning,Manhattan
2016-03-16 20:00:00,73498,drift,Global
2016-03-16 22:00:00,73626,warning,Global
2016-03-17 04:00:00,9088,drift,Queens
2016-03-17 05:00:00,73898,drift,Global
2016-03-17 09:00:00,74026,warning,Global
2016-03-17 09:00:00,514498,drift,Manhattan
2016-03-17 10:00:00,514594,warning,Manhattan
2016-03-17 15:00:00,74298,drift,Global
2016-03-17 17:00:00,74362,warning,Global
2016-03-17 18:00:00,517498,drift,Manhattan
2016-03-17 19:00:00,517626,warning,Manhattan
2016-03-17 22:00:00,74698,drift,Global
2016-03-17 22:00:00,74762,warning,Global
2016-03-18 03:00:00,75098,drift,Global
2016-03-18 05:00:00,75162,warning,Global
2016-03-18 05:00:00,520498,drift,Manhattan
2016-03-18 06:00:00,520626,warning,Manhattan
2016-03-18 09:00:00,9248,warning,Queens
2016-03-18 14:00:00,75498,drift,Global
2016-03-18 14:00:00,523498,drift,Manhattan
2016-03-18 15:00:00,75562,warning,Global
2016-03-18 15:00:00,523626,warning,Manhattan
2016-03-18 21:00:00,75898,drift,Global
2016-03-18 21:00:00,526498,drift,Manhattan
2016-03-18 22:00:00,526722,warning,Manhattan
2016-03-18 23:00:00,76058,warning,Global
2016-03-19 02:00:00,76298,drift,Global
2016-03-19 03:00:00,76362,warning,Global
2016-03-19 03:00:00,7158,drift,Brooklyn
2016-03-19 10:00:00,529498,drift,Manhattan
2016-03-19 11:00:00,529690,warning,Manhattan
2016-03-19 14:00:00,76698,drift,Global
2016-03-19 15:00:00,76794,warning,Global
2016-03-19 18:00:00,532498,drift,Manhattan
2016-03-19 18:00:00,532562,warning,Manhattan
2016-03-19 22:00:00,77098,drift,Global
2016-03-19 22:00:00,9448,drift,Queens
2016-03-20 00:00:00,77226,warning,Global
2016-03-20 00:00:00,535498,drift,Manhattan
2016-03-20 01:00:00,535658,warning,Manhattan
2016-03-20 03:00:00,77498,drift,Global
2016-03-20 05:00:00,77594,warning,Global
2016-03-20 09:00:00,7350,warning,Brooklyn
2016-03-20 13:00:00,538498,drift,Manhattan
2016-03-20 13:00:00,538562,warning,Manhattan
2016-03-20 14:00:00,77898,drift,Global
2016-03-20 15:00:00,77962,warning,Global
2016-03-20 17:00:00,9576,warning,Queens
2016-03-20 20:00:00,7398,drift,Brooklyn
2016-03-20 21:00:00,78298,drift,Global
2016-03-20 22:00:00,541498,drift,Manhattan
2016-03-20 22:00:00,541562,warning,Manhattan
2016-03-20 23:00:00,78426,warning,Global
2016-03-21 09:00:00,78698,drift,Global
2016-03-21 11:00:00,78762,warning,Global
2016-03-21 13:00:00,544498,drift,Manhattan
2016-03-21 14:00:00,544594,warning,Manhattan
2016-03-21 19:00:00,79098,drift,Global
2016-03-21 20:00:00,79162,warning,Global
2016-03-21 22:00:00,547498,drift,Manhattan
2016-03-21 23:00:00,547818,warning,Manhattan
2016-03-22 04:00:00,79498,drift,Global
2016-03-22 08:00:00,79594,warning,Global
2016-03-22 12:00:00,550498,drift,Manhattan
2016-03-22 13:00:00,550658,warning,Manhattan
2016-03-22 13:00:00,9808,drift,Queens
2016-03-22 16:00:00,79898,drift,Global
2016-03-22 18:00:00,79962,warning,Global
2016-03-22 21:00:00,553498,drift,Manhattan
2016-03-22 21:00:00,553754,warning,Manhattan
2016-03-22 23:00:00,80298,drift,Global
2016-03-23 00:00:00,80362,warning,Global
2016-03-23 11:00:00,556498,drift,Manhattan
2016-03-23 11:00:00,556754,warning,Manhattan
2016-03-23 13:00:00,80698,drift,Global
2016-03-23 14:00:00,7590,warning,Brooklyn
2016-03-23 14:00:00,80762,warning,Global
2016-03-23 19:00:00,559498,drift,Manhattan
2016-03-23 20:00:00,559626,warning,Manhattan
2016-03-23 20:00:00,81098,drift,Global
2016-03-23 21:00:00,81130,warning,Global
2016-03-23 21:00:00,9968,warning,Queens
2016-03-24 04:00:00,81498,drift,Global
2016-03-24 08:00:00,562498,drift,Manhattan
2016-03-24 09:00:00,562626,warning,Manhattan
2016-03-24 09:00:00,10018,drift,Queens
2016-03-24 10:00:00,81658,warning,Global
2016-03-24 15:00:00,81898,drift,Global
2016-03-24 16:00:00,81962,warning,Global
2016-03-24 17:00:00,565498,drift,Manhattan
2016-03-24 18:00:00,565754,warning,Manhattan
2016-03-24 21:00:00,10082,warning,Queens
2016-03-24 22:00:00,82298,drift,Global
2016-03-24 23:00:00,82394,warning,Global
2016-03-25 00:00:00,568498,drift,Manhattan
2016-03-25 01:00:00,568658,warning,Manhattan
2016-03-25 04:00:00,82698,drift,Global
2016-03-25 07:00:00,82794,warning,Global
2016-03-25 08:00:00,7758,drift,Brooklyn
2016-03-25 10:00:00,10168,drift,Queens
2016-03-25 14:00:00,571498,drift,Manhattan
2016-03-25 14:00:00,571562,warning,Manhattan
2016-03-25 16:00:00,83098,drift,Global
2016-03-25 17:00:00,10200,warning,Queens
2016-03-25 18:00:00,83194,warning,Global
2016-03-25 21:00:00,574498,drift,Manhattan
2016-03-25 22:00:00,574626,warning,Manhattan
2016-03-25 23:00:00,10228,drift,Queens
2016-03-25 23:00:00,83498,drift,Global
2016-03-26 00:00:00,83562,warning,Global
2016-03-26 03:00:00,7878,drift,Brooklyn
2016-03-26 08:00:00,83898,drift,Global
2016-03-26 10:00:00,83962,warning,Global
2016-03-26 10:00:00,577498,drift,Manhattan
2016-03-26 11:00:00,577626,warning,Manhattan
2016-03-26 17:00:00,10324,warning,Queens
2016-03-26 18:00:00,580498,drift,Manhattan
2016-03-26 19:00:00,580594,warning,Manhattan
2016-03-26 19:00:00,84298,drift,Global
2016-03-26 22:00:00,84458,warning,Global
2016-03-27 01:00:00,7974,warning,Brooklyn
2016-03-27 01:00:00,7978,drift,Brooklyn
2016-03-27 02:00:00,84698,drift,Global
2016-03-27 03:00:00,84762,warning,Global
2016-03-27 03:00:00,583498,drift,Manhattan
2016-03-27 03:00:00,583594,warning,Manhattan
2016-03-27 13:00:00,85098,drift,Global
2016-03-27 15:00:00,85194,warning,Global
2016-03-27 16:00:00,10468,drift,Queens
2016-03-27 17:00:00,586498,drift,Manhattan
2016-03-27 17:00:00,586722,warning,Manhattan
2016-03-27 20:00:00,85498,drift,Global
2016-03-27 21:00:00,85562,warning,Global
2016-03-28 00:00:00,10528,drift,Queens
2016-03-28 07:00:00,85898,drift,Global
2016-03-28 08:00:00,589498,drift,Manhattan
2016-03-28 08:00:00,589562,warning,Manhattan
2016-03-28 09:00:00,85962,warning,Global
2016-03-28 13:00:00,10592,warning,Queens
2016-03-28 17:00:00,592498,drift,Manhattan
2016-03-28 18:00:00,86298,drift,Global
2016-03-28 18:00:00,592690,warning,Manhattan
2016-03-28 19:00:00,86394,warning,Global
2016-03-28 19:00:00,8138,warning,Brooklyn
2016-03-29 00:00:00,86698,drift,Global
2016-03-29 02:00:00,86762,warning,Global
2016-03-29 05:00:00,10678,drift,Queens
2016-03-29 08:00:00,8178,drift,Brooklyn
2016-03-29 08:00:00,595498,drift,Manhattan
2016-03-29 08:00:00,595594,warning,Manhattan
2016-03-29 11:00:00,10710,warning,Queens
2016-03-29 14:00:00,87098,drift,Global
2016-03-29 16:00:00,10738,drift,Queens
2016-03-29 16:00:00,87162,warning,Global
2016-03-29 16:00:00,598498,drift,Manhattan
2016-03-29 17:00:00,598594,warning,Manhattan
2016-03-29 22:00:00,87498,drift,Global
2016-03-29 23:00:00,87594,warning,Global
2016-03-30 01:00:00,601498,drift,Manhattan
2016-03-30 06:00:00,601754,warning,Manhattan
2016-03-30 10:00:00,87898,drift,Global
2016-03-30 12:00:00,87962,warning,Global
2016-03-30 14:00:00,604498,drift,Manhattan
2016-03-30 15:00:00,604722,warning,Manhattan
2016-03-30 19:00:00,10888,drift,Queens
2016-03-30 20:00:00,88298,drift,Global
2016-03-30 21:00:00,88362,warning,Global
2016-03-30 21:00:00,607498,drift,Manhattan
2016-03-30 22:00:00,607626,warning,Manhattan
2016-03-31 03:00:00,88698,drift,Global
2016-03-31 06:00:00,88762,warning,Global
2016-03-31 11:00:00,610498,drift,Manhattan
2016-03-31 11:00:00,610594,warning,Manhattan
2016-03-31 15:00:00,89098,drift,Global
2016-03-31 16:00:00,89130,warning,Global
2016-03-31 17:00:00,10984,warning,Queens
2016-03-31 18:00:00,8370,warning,Brooklyn
2016-03-31 19:00:00,613498,drift,Manhattan
2016-03-31 19:00:00,613530,warning,Manhattan
2016-03-31 21:00:00,8378,drift,Brooklyn
2016-03-31 22:00:00,89498,drift,Global
2016-03-31 23:00:00,89562,warning,Global
2016-04-01 07:00:00,89898,drift,Global
2016-04-01 08:00:00,616498,drift,Manhattan
2016-04-01 08:00:00,616594,warning,Manhattan
2016-04-01 09:00:00,89962,warning,Global
2016-04-01 10:00:00,11068,drift,Queens
2016-04-01 17:00:00,619498,drift,Manhattan
2016-04-01 17:00:00,619594,warning,Manhattan
2016-04-01 17:00:00,90298,drift,Global
2016-04-01 19:00:00,90362,warning,Global
2016-04-01 20:00:00,8474,warning,Brooklyn
2016-04-01 20:00:00,11132,warning,Queens
2016-04-01 21:00:00,8478,drift,Brooklyn
2016-04-02 00:00:00,622498,drift,Manhattan
2016-04-02 00:00:00,90698,drift,Global
2016-04-02 00:00:00,622722,warning,Manhattan
2016-04-02 00:00:00,90762,warning,Global
2016-04-02 06:00:00,91098,drift,Global
2016-04-02 11:00:00,91226,warning,Global
2016-04-02 12:00:00,625498,drift,Manhattan
2016-04-02 12:00:00,625658,warning,Manhattan
2016-04-02 18:00:00,91498,drift,Global
2016-04-02 19:00:00,628498,drift,Manhattan
2016-04-02 19:00:00,628626,warning,Manhattan
2016-04-02 20:00:00,8598,drift,Brooklyn
2016-04-02 20:00:00,91594,warning,Global
2016-04-03 01:00:00,91898,drift,Global
2016-04-03 02:00:00,91994,warning,Global
2016-04-03 03:00:00,631498,drift,Manhattan
2016-04-03 03:00:00,631530,warning,Manhattan
2016-04-03 04:00:00,11338,drift,Queens
2016-04-03 10:00:00,11370,warning,Queens
2016-04-03 11:00:00,92298,drift,Global
2016-04-03 13:00:00,92394,warning,Global
2016-04-03 13:00:00,8726,warning,Brooklyn
2016-04-03 14:00:00,11398,drift,Queens
2016-04-03 15:00:00,634498,drift,Manhattan
2016-04-03 15:00:00,634626,warning,Manhattan
2016-04-03 19:00:00,92698,drift,Global
2016-04-03 20:00:00,92762,warning,Global
2016-04-04 06:00:00,93098,drift,Global
2016-04-04 06:00:00,637498,drift,Manhattan
2016-04-04 07:00:00,637658,warning,Manhattan
2016-04-04 07:00:00,93162,warning,Global
2016-04-04 08:00:00,11494,warning,Queens
2016-04-04 15:00:00,640498,drift,Manhattan
2016-04-04 15:00:00,640658,warning,Manhattan
2016-04-04 16:00:00,93498,drift,Global
2016-04-04 17:00:00,93562,warning,Global
2016-04-04 17:00:00,11548,drift,Queens
2016-04-04 22:00:00,643498,drift,Manhattan
2016-04-04 22:00:00,643530,warning,Manhattan
2016-04-04 23:00:00,93898,drift,Global
2016-04-05 00:00:00,93962,warning,Global
2016-04-05 11:00:00,11644,warning,Queens
2016-04-05 12:00:00,94298,drift,Global
2016-04-05 12:00:00,646498,drift,Manhattan
2016-04-05 12:00:00,646594,warning,Manhattan
2016-04-05 14:00:00,94394,warning,Global
2016-04-05 19:00:00,8898,drift,Brooklyn
2016-04-05 20:00:00,94698,drift,Global
2016-04-05 20:00:00,649498,drift,Manhattan
2016-04-05 20:00:00,649530,warning,Manhattan
2016-04-05 20:00:00,94762,warning,Global
2016-04-06 02:00:00,95098,drift,Global
2016-04-06 07:00:00,95226,warning,Global
2016-04-06 09:00:00,652498,drift,Manhattan
2016-04-06 10:00:00,652690,warning,Manhattan
2016-04-06 10:00:00,11758,drift,Queens
2016-04-06 15:00:00,95498,drift,Global
2016-04-06 17:00:00,95562,warning,Global
2016-04-06 17:00:00,655498,drift,Manhattan
2016-04-06 18:00:00,655658,warning,Manhattan
2016-04-06 22:00:00,95898,drift,Global
2016-04-06 23:00:00,95962,warning,Global
2016-04-06 23:00:00,11822,warning,Queens
2016-04-07 04:00:00,658498,drift,Manhattan
2016-04-07 06:00:00,658594,warning,Manhattan
2016-04-07 08:00:00,11848,drift,Queens
2016-04-07 08:00:00,96298,drift,Global
2016-04-07 12:00:00,96394,warning,Global
2016-04-07 14:00:00,661498,drift,Manhattan
2016-04-07 14:00:00,661626,warning,Manhattan
2016-04-07 19:00:00,96698,drift,Global
2016-04-07 19:00:00,9058,warning,Brooklyn
2016-04-07 19:00:00,11912,warning,Queens
2016-04-07 20:00:00,96794,warning,Global
2016-04-07 21:00:00,664498,drift,Manhattan
2016-04-07 21:00:00,664626,warning,Manhattan
2016-04-07 23:00:00,97098,drift,Global
2016-04-08 00:00:00,9098,drift,Brooklyn
2016-04-08 01:00:00,97194,warning,Global
2016-04-08 09:00:00,667498,drift,Manhattan
2016-04-08 10:00:00,667626,warning,Manhattan
2016-04-08 10:00:00,97498,drift,Global
2016-04-08 11:00:00,97562,warning,Global
2016-04-08 18:00:00,670498,drift,Manhattan
2016-04-08 18:00:00,670530,warning,Manhattan
2016-04-08 18:00:00,97898,drift,Global
2016-04-08 19:00:00,12058,drift,Queens
2016-04-08 20:00:00,97994,warning,Global
2016-04-09 00:00:00,673498,drift,Manhattan
2016-04-09 00:00:00,98298,drift,Global
2016-04-09 00:00:00,673626,warning,Manhattan
2016-04-09 01:00:00,98362,warning,Global
2016-04-09 10:00:00,98698,drift,Global
2016-04-09 12:00:00,676498,drift,Manhattan
2016-04-09 12:00:00,676530,warning,Manhattan
2016-04-09 13:00:00,98794,warning,Global
2016-04-09 14:00:00,9278,drift,Brooklyn
2016-04-09 17:00:00,12186,warning,Queens
2016-04-09 19:00:00,679498,drift,Manhattan
2016-04-09 19:00:00,679754,warning,Manhattan
2016-04-09 20:00:00,99098,drift,Global
2016-04-10 00:00:00,99290,warning,Global
2016-04-10 00:00:00,12238,drift,Queens
2016-04-10 01:00:00,682498,drift,Manhattan
2016-04-10 02:00:00,682594,warning,Manhattan
2016-04-10 02:00:00,99498,drift,Global
2016-04-10 02:00:00,9398,drift,Brooklyn
2016-04-10 04:00:00,99594,warning,Global
2016-04-10 13:00:00,99898,drift,Global
2016-04-10 14:00:00,685498,drift,Manhattan
2016-04-10 14:00:00,685562,warning,Manhattan
2016-04-10 15:00:00,99994,warning,Global
2016-04-10 16:00:00,12328,drift,Queens
2016-04-10 21:00:00,100298,drift,Global
2016-04-10 22:00:00,688498,drift,Manhattan
2016-04-10 22:00:00,100394,warning,Global
2016-04-10 22:00:00,688530,warning,Manhattan
2016-04-11 08:00:00,100698,drift,Global
2016-04-11 09:00:00,12424,warning,Queens
2016-04-11 11:00:00,100794,warning,Global
2016-04-11 14:00:00,691498,drift,Manhattan
2016-04-11 14:00:00,691562,warning,Manhattan
2016-04-11 18:00:00,101098,drift,Global
2016-04-11 19:00:00,101162,warning,Global
2016-04-11 22:00:00,694498,drift,Manhattan
2016-04-11 22:00:00,694690,warning,Manhattan
2016-04-12 00:00:00,101498,drift,Global
2016-04-12 04:00:00,101562,warning,Global
2016-04-12 11:00:00,697498,drift,Manhattan
2016-04-12 12:00:00,697626,warning,Manhattan
2016-04-12 13:00:00,9618,drift,Brooklyn
2016-04-12 14:00:00,101898,drift,Global
2016-04-12 15:00:00,101962,warning,Global
2016-04-12 19:00:00,700498,drift,Manhattan
